Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","5511","Production","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","2922","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","77","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","281","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","2717","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","2425","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2017","2017","kg","1.81","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2620","Grapes and products (excl wine)","2017","2017","kcal/capita/day","2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2620","Grapes and products (excl wine)","2017","2017","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2620","Grapes and products (excl wine)","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2625","Fruits, Other","2016","2016","1000 tonnes","40718","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2625","Fruits, Other","2016","2016","1000 tonnes","133","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2625","Fruits, Other","2016","2016","1000 tonnes","546","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2625","Fruits, Other","2016","2016","1000 tonnes","40305","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2625","Fruits, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2625","Fruits, Other","2016","2016","1000 tonnes","35579","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2016","2016","kg","26.86","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2625","Fruits, Other","2016","2016","kcal/capita/day","29","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2625","Fruits, Other","2016","2016","g/capita/day","0.31","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2625","Fruits, Other","2016","2016","g/capita/day","0.26","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2625","Fruits, Other","2017","2017","1000 tonnes","41893","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2625","Fruits, Other","2017","2017","1000 tonnes","149","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2625","Fruits, Other","2017","2017","1000 tonnes","579","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2625","Fruits, Other","2017","2017","1000 tonnes","41463","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2625","Fruits, Other","2017","2017","1000 tonnes","36516","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2017","2017","kg","27.28","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2625","Fruits, Other","2017","2017","kcal/capita/day","30","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2625","Fruits, Other","2017","2017","g/capita/day","0.32","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2625","Fruits, Other","2017","2017","g/capita/day","0.26","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2630","Coffee and products","2016","2016","1000 tonnes","348","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2630","Coffee and products","2016","2016","1000 tonnes","77","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2630","Coffee and products","2016","2016","1000 tonnes","431","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2630","Coffee and products","2016","2016","1000 tonnes","-4","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2630","Coffee and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2630","Coffee and products","2016","2016","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2630","Coffee and products","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2630","Coffee and products","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2630","Coffee and products","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2630","Coffee and products","2017","2017","1000 tonnes","312","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2630","Coffee and products","2017","2017","1000 tonnes","81","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2630","Coffee and products","2017","2017","1000 tonnes","448","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2630","Coffee and products","2017","2017","1000 tonnes","-51","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2630","Coffee and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2630","Coffee and products","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2630","Coffee and products","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2630","Coffee and products","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2633","Cocoa Beans and products","2016","2016","1000 tonnes","17","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2633","Cocoa Beans and products","2016","2016","1000 tonnes","31","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2633","Cocoa Beans and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2633","Cocoa Beans and products","2016","2016","1000 tonnes","52","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2633","Cocoa Beans and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2633","Cocoa Beans and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2633","Cocoa Beans and products","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2633","Cocoa Beans and products","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2633","Cocoa Beans and products","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2633","Cocoa Beans and products","2017","2017","1000 tonnes","19","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2633","Cocoa Beans and products","2017","2017","1000 tonnes","32","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2633","Cocoa Beans and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2633","Cocoa Beans and products","2017","2017","1000 tonnes","56","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2633","Cocoa Beans and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2633","Cocoa Beans and products","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2633","Cocoa Beans and products","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2633","Cocoa Beans and products","2017","2017","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2635","Tea (including mate)","2016","2016","1000 tonnes","1257","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2635","Tea (including mate)","2016","2016","1000 tonnes","17","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2635","Tea (including mate)","2016","2016","1000 tonnes","237","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2635","Tea (including mate)","2016","2016","1000 tonnes","1037","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2635","Tea (including mate)","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2635","Tea (including mate)","2016","2016","1000 tonnes","1024","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2016","2016","kg","0.77","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2635","Tea (including mate)","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2635","Tea (including mate)","2016","2016","g/capita/day","0.21","Fc","Calculated data",""
